"","score","text"
"2702",-1,"@Narayan22969170 
<U+0CA8><U+0CBE><U+0CA8><U+0CC1> <U+0CA8><U+0CBF><U+0CA8><U+0CCD><U+0CA8> <U+0CB5><U+0CBE><U+0CA6> <U+0C92><U+0CAA><U+0CCD><U+0CAA><U+0CB2><U+0CCD><U+0CB2> 
Gst <U+0CAE><U+0CA4><U+0CCD><U+0CA4><U+0CC1> note ban <U+0C97><U+0CC6> <U+0C92><U+0C97><U+0CCD><U+0C97><U+0CBF><U+0C95><U+0CCA><U+0CB3><U+0CCD><U+0CB3><U+0CB2><U+0CC1>
<U+0C87><U+0CA8><U+0CCD><U+0CA8><U+0CC1> <U+0CB8><U+0CAE><U+0CAF> <U+0CAC><U+0CC7><U+0C95><U+0CBE><U+0C97><U+0CC1><U+0CA4><U+0CCD><U+0CA4><U+0CA6><U+0CC6> <U+0CAE><U+0CC1><U+0C82><U+0CA6><U+0CC6> <U+0C8E><U+0CB2><U+0CCD><U+0CB2><U+0CB0><U+0CBF><U+0C97><U+0CC2>
<U+0C85><U+0CB0><U+0CBF><U+0CB5><U+0CBE><U+0C97><U+0CC1><U+0CA4><U+0CCD><U+0CA4><U+0CA6><U+0CC6> ! Wait &amp; see"
"2703",0,"BJP MP rails against note ban at House panel meeting https://t.co/pV6w2BftcR"
"2704",1,"Funny because everyone invested in enough gold at a premium during note ban with old currency to go back and get mo… https://t.co/9sBHu6Ow8c"
"2705",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>… https://t.co/UnQDrH0ZfZ"
"2706",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>… https://t.co/pD9qd6uACY"
"2707",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/FlA6TKFQBx

via NMApp https://t.co/qCheeprsxk"
"2708",0,"RT @dinesh_chawla: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>
https://t.co/qwcWPPmpi9

vi…"
"2709",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
 https://t.co/9FYEA0mW72

via NMApp https://t.co/KlBgeOmAqG"
"2710",0,"Ab kon bachayega #BhideUncle ko jail jaane se ? Janiye aaj raat @TMKOC_NTF mein raat 8:30 baje sirf @sabtv… https://t.co/31lPbl1Xzx"
"2711",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>… https://t.co/LSI1NhttVM"
"2712",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>… https://t.co/veImL85gmB"
"2713",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban. https://t.co/YnLSbQU6tw"
"2714",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms. https://t.co/Kig9SCj3sC"
"2715",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/YAS4Eu5m6w

via NMApp https://t.co/Ww1uw6iL9i"
"2716",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
 https://t.co/P3v03i9l2o

via NMApp https://t.co/hjzaQAFsYe"
"2717",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/oEYO7hfQk6

via NMApp https://t.co/DucXbfMjaN"
"2718",1,"Rs 87 crore in cash, 2,600 kg gold and silver detected at airports after note ban
 https://t.co/U98GnBsWg1"
"2719",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/fN8KSwvmlC

via NMApp https://t.co/IjFEQBNZ6r"
"2720",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
 https://t.co/YBP6aTlAXF

via NMApp https://t.co/3lMhNfLE7N"
"2721",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms https://t.co/9aRVAlGySL"
"2722",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/Eewd5aRXBU

via NMApp https://t.co/CZyCTwlxkB"
"2723",0,"Absolutely circus is going on,,

First note ban nd now GST https://t.co/dB4CY9JsHn"
"2724",0,"3/ Of note, the Senate bill DOES NOT change the #JohnsonAmendment, while the House version would loosen the politic… https://t.co/7XRtVxrPtn"
"2725",0,"<U+0D28><U+0D4B><U+0D1F><U+0D4D><U+0D1F><U+0D4D> <U+0D28><U+0D3F><U+0D30><U+0D4B><U+0D27><U+0D02> <U+0D06><U+0D24><U+0D4D><U+0D2E><U+0D39><U+0D24><U+0D4D><U+0D2F><U+0D2F><U+0D4D><U+200D><U+0D15><U+0D4D><U+0D15><U+0D41><U+0D02> <U+0D24><U+0D4A><U+0D34><U+0D3F><U+0D32><U+0D3F><U+0D32><U+0D4D><U+0D32><U+0D3E><U+0D2F><U+0D4D><U+0D2E><U+0D15><U+0D4D><U+0D15><U+0D41><U+0D02> <U+0D15><U+0D3E><U+0D30><U+0D23><U+0D2E><U+0D3E><U+0D2F><U+0D3F>: <U+0D2C><U+0D3F><U+0D1C><U+0D46><U+0D2A><U+0D3F> <U+0D0E><U+0D02><U+0D2A><U+0D3F> https://t.co/Qi1HVYkHOW"
"2726",0,"@vidya7281 Hahahaha
Note ban, Gst Ka khilaf Tamil actor chimbu  ka nayaa film song aaya
Haha
Bjp walo  uska film jaldi ban karlo"
"2727",0,"Hahahaha
Note ban, Gst Ka khilaf Tamil actor chimbu  ka nayaa film song aaya
Haha
Bjp walo  uska film jaldi ban karlo"
"2728",0,"RT @VishalDadlani: Meanwhile....this.
 https://t.co/E3gXz9kR6k"
"2729",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/qpaEpTLx4s via NMApp https://t.co/WrKoXCOAo9"
"2730",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/9vGuF4XrYN via NMApp https://t.co/yCoyiGNdlC"
"2731",0,"RT @avinash_1706: @priyankasambhav @CNBC_Awaaz @PradipRahi @PushpaGirimaji We have home in Ansal estella..in jun, Dec 2017 was handover dt…"
"2732",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/u3CUKmJ6Nf via NMApp https://t.co/yBBiZrWqVM"
"2733",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/ZMbRDxMfbM via NMApp https://t.co/cAgWv57Rpu"
"2734",0,"RT @Surya_kingg: @TimesNow @narendramodi @arunjaitley Did not u knew earlier that people eat out? What made you fix the GST rate s that tim…"
"2735",0,"@fariyasays So jao dhanchay! Kahun sach much ka dhancha na ban jana! Wese mein ne aaj tak ullu ka dhancha nahi dekh… https://t.co/qcVejzmv9g"
"2736",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/8TJi8z8XYF"
"2737",-1,"Demonetisation has crippled the unorganised sector and is responsible for suicides and unemployment, BJP MP and bee… https://t.co/Vvk2tXcyir"
"2738",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/vKL2VrQ3hn"
"2739",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/R12AQDHQHe

via NMApp https://t.co/igfKpc6vV5"
"2740",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/KKIGsLdXDN

via NMApp https://t.co/2dscj9mZH4"
"2741",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
 https://t.co/7LU27wgIY5

via NMApp https://t.co/PM9vex9gQY"
"2742",0,"RT @narendramodi_in: Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/VxJBjilFmk via NMApp https://t.…"
"2743",0,"RT @tnmehta: Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/lx5JtfAnN4

via NMApp https://t.co/znF…"
"2744",0,"#narendramodi PM Modi's note ban tweets one-way public address: study https://t.co/yc87EFUscl #vote4BJP https://t.co/UKcrTN8oGO"
"2745",0,"RT @NazlinShaikh: Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/GS5h5YDHZ7

via NMApp @malviyamit…"
"2746",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms https://t.co/x6rz8HDJeu"
"2747",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban https://t.co/mOyMzmYc4L"
"2748",1,"IN INDIA,PEOPLE ARE #CELEBRATING SOME AS #BRIGHT DAY SOME AS #BLACK DAY AS YES REGARDING THAT NOTE BAN ANNOUNCED BY… https://t.co/lC68FXzG3L"
"2749",1,"Demonetisation news: 1,492kg gold, Rs 87 crore in cash seized at airports since note ban https://t.co/VOGcMONQ5q"
"2750",0,"#DeMoDisaster #DemonetisationAnniversary  https://t.co/7aDbredvrE"
"2751",-1,"A year of note ban: Despite widening losses, small retailers still back BJP https://t.co/58TFJNAHnV"
"2752",2,"@dhanyarajendran Well, filmmakers should be allowed to release their art just like the note ban was released!!!… https://t.co/QJPJa1Faaj"
"2753",0,"BJP MP rails against note ban at House panel meeting https://t.co/xeAgVPqRwA"
"2754",-2,"Digitisation: Poor connection and many fears; why cash is back in ‘cashless’ villages https://t.co/IFurltJMAE via… https://t.co/E36TaE2WUZ"
"2755",1,"RT @JoshiPralhad: 1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/9R704FPF2v

via NMApp https://t.co/JJm1…"
"2756",0,"RT @FastNewsDelhi: @narendramodi @BJP4India @republic <ed><U+00A0><U+00BD><ed><U+00B4><U+00B9> @NarendraModi 's crackdown on shell companies has waged war on black money post dem…"
"2757",0,"RT @Bsharma7: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>
https://t.co/LY4WUP7oHL https://…"
"2758",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>… https://t.co/lIewQRbPK4"
"2759",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>… https://t.co/VCcRdQ8RQb"
"2760",0,"RT @nsitharaman: 1,492 <U+0B95><U+0BBF><U+0BB2><U+0BCB> <U+0BA4><U+0B99><U+0BCD><U+0B95><U+0BAE><U+0BCD> <U+0BAE><U+0BB1><U+0BCD><U+0BB1><U+0BC1><U+0BAE><U+0BCD> 87 <U+0B95><U+0BCB><U+0B9F><U+0BBF> <U+0BB0><U+0BC2><U+0BAA><U+0BBE><U+0BAF><U+0BCD> <U+0BAE><U+0BA4><U+0BBF><U+0BAA><U+0BCD><U+0BAA><U+0BC1><U+0BB3><U+0BCD><U+0BB3> <U+0BB0><U+0BCA><U+0B95><U+0BCD><U+0B95><U+0BAA><U+0BCD><U+0BAA><U+0BA3><U+0BAE><U+0BCD>...<U+0B95><U+0BC8><U+0BAA><U+0BCD><U+0BAA><U+0BB1><U+0BCD><U+0BB1><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BCD><U+0B9F><U+0BA9>.
https://t.co/VEvJQEMmMi

via NMApp http…"
"2761",0,"RT @Bsharma7: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>
https://t.co/qV3hh0aUg3 http…"
"2762",-1,"RT @UrsNekkanti: .@ncbn was always in for Note Ban. But not for senseless implementation and bringing 2000 Notes https://t.co/ptVtQD9FRK"
"2763",0,"RT @HemlataBharuka: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>
https://t.co/JENwyInm4h ht…"
"2764",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>
https://t.co/JENwyInm4h https://t.co/jcbL1uQGp2"
"2765",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>
https://t.co/LY4WUP7oHL https://t.co/CJVPZADTH8"
"2766",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>… https://t.co/foL47oDHUE"
"2767",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
 https://t.co/VVxsyWKqmA

via NMApp https://t.co/F3s1qeNuOo"
"2768",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
 https://t.co/ucy8AANxK2

via NMApp https://t.co/nGyfVMNn4w"
"2769",0,"RT @crchaudharymos: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>
https://t.co/2vt5yNKwA…"
"2770",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>… https://t.co/LPPD0WCcfR"
"2771",0,"9/11, 8/11 Key Dates For World: Vijayvargiya On Note Ban https://t.co/4vcBad9KdO"
"2772",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms https://t.co/uhR4sRBRxD"
"2773",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>: <U+0908><U+0921><U+0940> <U+0928><U+0947> 9,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+093E> <U+0915><U+093E><U+0932><U+093E> <U+0927><U+0928> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E>, 1 <U+0939><U+091C><U+093E><U+0930> <U+0936><U+0947><U+0932> <U+0915><U+0902><U+092A><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0915><U+0940> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908>… https://t.co/3ehcyHj0Vs"
"2774",0,"<U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0938><U+0947> <U+0905><U+092C><U+0924><U+0915> <U+090F><U+092F><U+0930><U+092A><U+094B><U+0930><U+094D><U+091F> <U+092A><U+0930> 1,492 <U+0915><U+093F><U+0932><U+094B><U+0917><U+094D><U+0930><U+093E><U+092E> <U+0938><U+094B><U+0928><U+093E> <U+0914><U+0930> 87 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0930><U+0941><U+092A><U+092F><U+0947> <U+0915><U+0940> <U+0928><U+0917><U+0926><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940> <U+0917><U+0908>… https://t.co/d87DPiZZE7"
"2775",0,"BJP MP rails against note ban at House panel meet https://t.co/HAl0Oioisv via @the_hindu"
"2776",0,"9/11, 8/11 key dates for world: Vijayvargiya on note ban https://t.co/AUVVY1JOUu"
"2777",0,"Note ban: ED attaches Rs 9,000 cr in black money; pulls up 1k shell firms
https://t.co/eS46HIaLoO

via NMApp https://t.co/KzLuSg9H2o"
"2778",1,"1,492 kg gold, Rs 87 crore in cash seized at airports since note ban
https://t.co/GiiQP5eVtF

via NMApp https://t.co/loJrFfHU9d"
